Path,Class,Keyterms
'../Image Data/Monuments/train/Gateway of India/168.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/82.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/154.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/140.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/112 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/102 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/141.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/155.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/83.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/97.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/169.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/68.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/40.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/54.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/6.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/103 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/113 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/78.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/2.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/50.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/44.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/151.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/145.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/93.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/87.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/86.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/92.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/144.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/150.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/45.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/3.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/51.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/79.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/47.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/53.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/1.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/146.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/152.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/84.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/90.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/91.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/85.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/153.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/147.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/125 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/52.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/46.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Fatehpur Sikri/8.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/9.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/14.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/28.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/29.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/15.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/17.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/16.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/12.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/13.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/39.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/11.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/10.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/38.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/21.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/35.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/34.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/20.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/36.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/22.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/23.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/37.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/33.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/27.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/26.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/32.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/18.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/24.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/30.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/31.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/25.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/19.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/42.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/4.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/5.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/7.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/41.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/40.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/6.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/2.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/3.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/Fatehpur Sikri/1.jpg','Fatehpur Sikri',"['fort', 'agra', 'mughal', 'architecture', 'unesco']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/16 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/21 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/43 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/5 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/48.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/8 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/30 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/49.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/29 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/35 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/8.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/24 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/13 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/46 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/38 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/9.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/14.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/28.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/7 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/23 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/14 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/41 - Copy.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
'../Image Data/Monuments/train/basilica_of_bom_jesus/29.jpg','basilica_of_bom_jesus',"['church', 'goa', 'christianity', 'history', 'UNESCO']"
